policy_id,customer_id,policy_type,premium_amount,start_date,end_date,status,channel
P01903,C0291,Motor,3300000,2023-06-11,2024-06-10,Active,Digital
P01904,C0695,Travel,850000,2022-10-09,2023-10-09,Expired,Direct
P01905,C0775,Motor,3700000,2022-04-25,2023-04-25,Active,Broker
P01906,C0482,Health,3900000,2023-06-06,2024-06-05,Lapsed,Bancassurance
P01907,C0690,Life,3450000,2023-03-19,2024-03-18,Active,Agency
P01908,C0552,Property,7750000,2023-12-05,2024-12-04,Active,Bancassurance
P01909,C0315,Health,6600000,2022-08-07,2023-08-07,Expired,Digital
P01910,C0106,Motor,4200000,2023-04-29,2024-04-28,Active,Direct
P01911,C0332,Life,7000000,2022-06-08,2023-06-08,Active,Bancassurance
P01912,C0162,Property,12650000,2024-05-22,2025-05-22,Expired,Bancassurance
P01913,C0670,Motor,4850000,2023-05-01,2024-04-30,Expired,Broker
P01914,C0484,Motor,2300000,2022-09-27,2023-09-27,Active,Digital
P01915,C0363,Life,5150000,2024-01-15,2025-01-14,Active,Broker
P01916,C0781,Motor,3000000,2023-02-07,2024-02-07,Lapsed,Agency
P01917,C0363,Property,4600000,2023-02-23,2024-02-23,Active,Broker
P01918,C0208,Motor,1550000,2023-12-23,2024-12-22,Active,Digital
P01919,C0330,Motor,4400000,2022-01-25,2023-01-25,Lapsed,Broker
P01920,C0205,Motor,3450000,2024-01-27,2025-01-26,Active,Direct
P01921,C0110,Travel,1150000,2022-10-08,2023-10-08,Active,Bancassurance
P01922,C0965,Life,5300000,2023-05-07,2024-05-06,Expired,Broker
P01923,C0705,Health,6700000,2023-02-04,2024-02-04,Lapsed,Bancassurance
P01924,C0385,Motor,4950000,2023-08-24,2024-08-23,Active,Agency
P01925,C0551,Health,5850000,2022-10-10,2023-10-10,Active,Broker
P01926,C0902,Motor,1900000,2022-05-18,2023-05-18,Active,Digital
P01927,C0155,Property,13050000,2024-06-13,2025-06-13,Expired,Digital
P01928,C0449,Travel,800000,2022-04-01,2023-04-01,Active,Digital
P01929,C0267,Travel,1300000,2023-11-08,2024-11-07,Expired,Direct
P01930,C0791,Motor,3900000,2022-05-24,2023-05-24,Active,Digital
P01931,C0766,Motor,4650000,2023-04-02,2024-04-01,Active,Bancassurance
P01932,C0371,Motor,3150000,2023-04-17,2024-04-16,Active,Bancassurance
P01933,C0956,Motor,2400000,2024-02-05,2025-02-04,Active,Bancassurance
P01934,C0406,Health,5850000,2023-03-14,2024-03-13,Lapsed,Agency
P01935,C0383,Travel,600000,2023-06-09,2024-06-08,Active,Direct
P01936,C0895,Property,14950000,2023-06-01,2024-05-31,Active,Direct
P01937,C0650,Property,7100000,2022-12-08,2023-12-08,Active,Agency
P01938,C0800,Travel,650000,2023-07-26,2024-07-25,Active,Direct
P01939,C0872,Life,8600000,2024-05-16,2025-05-16,Active,Direct
P01940,C0770,Property,10700000,2022-07-15,2023-07-15,Active,Broker
P01941,C0902,Motor,3150000,2024-06-29,2025-06-29,Active,Digital
P01942,C0348,Health,3100000,2023-08-13,2024-08-12,Lapsed,Direct
P01943,C0589,Property,13800000,2023-02-16,2024-02-16,Active,Agency
P01944,C0009,Travel,1750000,2022-01-20,2023-01-20,Active,Digital
P01945,C0229,Property,5650000,2024-05-26,2025-05-26,Expired,Digital
P01946,C0206,Travel,1200000,2023-11-13,2024-11-12,Expired,Digital
P01947,C0152,Travel,750000,2024-03-02,2025-03-02,Active,Digital
P01948,C0617,Life,3700000,2023-07-01,2024-06-30,Active,Bancassurance
P01949,C0336,Travel,1000000,2022-03-12,2023-03-12,Active,Bancassurance
P01950,C0435,Life,4400000,2022-06-17,2023-06-17,Active,Bancassurance
P01951,C0141,Life,8400000,2022-01-28,2023-01-28,Lapsed,Agency
P01952,C0762,Property,4300000,2024-06-07,2025-06-07,Active,Broker
P01953,C0204,Health,4700000,2023-02-13,2024-02-13,Active,Broker
P01954,C0993,Travel,1700000,2022-04-06,2023-04-06,Active,Direct
P01955,C0167,Travel,1600000,2022-05-05,2023-05-05,Active,Agency
P01956,C0768,Property,12150000,2023-01-02,2024-01-02,Active,Broker
P01957,C0819,Life,4450000,2022-04-03,2023-04-03,Expired,Digital
P01958,C0968,Property,6800000,2022-04-25,2023-04-25,Lapsed,Agency
P01959,C0410,Health,4300000,2023-03-07,2024-03-06,Active,Digital
P01960,C0067,Motor,4800000,2024-05-06,2025-05-06,Lapsed,Digital
P01961,C0667,Life,10000000,2022-03-28,2023-03-28,Lapsed,Broker
P01962,C0748,Health,7700000,2022-10-09,2023-10-09,Active,Agency
P01963,C0579,Life,8950000,2022-07-01,2023-07-01,Active,Bancassurance
P01964,C0482,Travel,750000,2023-12-13,2024-12-12,Active,Agency
P01965,C0758,Travel,1700000,2024-06-06,2025-06-06,Active,Digital
P01966,C0430,Travel,1100000,2022-06-11,2023-06-11,Active,Bancassurance
P01967,C0829,Travel,1950000,2024-01-30,2025-01-29,Active,Digital
P01968,C0510,Health,6700000,2022-01-31,2023-01-31,Active,Digital
P01969,C0272,Property,10900000,2024-05-11,2025-05-11,Expired,Digital
P01970,C0030,Health,6700000,2022-12-06,2023-12-06,Lapsed,Agency
P01971,C0553,Life,9400000,2022-02-17,2023-02-17,Lapsed,Direct
P01972,C0016,Travel,750000,2022-04-13,2023-04-13,Active,Bancassurance
P01973,C0116,Health,4500000,2022-03-09,2023-03-09,Lapsed,Broker
P01974,C0451,Property,13400000,2023-07-04,2024-07-03,Active,Direct
P01975,C0922,Health,3850000,2023-04-26,2024-04-25,Active,Bancassurance
P01976,C0980,Motor,3800000,2023-01-10,2024-01-10,Expired,Agency
P01977,C0873,Property,9400000,2024-05-01,2025-05-01,Expired,Bancassurance
P01978,C0825,Life,4550000,2022-05-13,2023-05-13,Active,Bancassurance
P01979,C0414,Health,6450000,2024-01-05,2025-01-04,Active,Direct
P01980,C0190,Health,3500000,2022-09-14,2023-09-14,Active,Digital
P01981,C0530,Property,11350000,2023-06-17,2024-06-16,Expired,Digital
P01982,C0678,Life,5300000,2023-01-19,2024-01-19,Active,Direct
P01983,C0395,Health,6500000,2024-03-29,2025-03-29,Active,Bancassurance
P01984,C0035,Life,3100000,2023-10-12,2024-10-11,Active,Bancassurance
P01985,C0493,Property,7550000,2023-08-09,2024-08-08,Lapsed,Digital
P01986,C0995,Life,7400000,2024-04-16,2025-04-16,Expired,Broker
P01987,C0637,Property,14900000,2023-04-10,2024-04-09,Active,Direct
P01988,C0672,Property,5300000,2022-10-14,2023-10-14,Expired,Digital
P01989,C0262,Motor,5000000,2022-07-10,2023-07-10,Active,Broker
P01990,C0685,Travel,1200000,2022-04-09,2023-04-09,Active,Direct
P01991,C0437,Motor,1700000,2023-01-10,2024-01-10,Active,Direct
P01992,C0850,Life,3650000,2023-04-14,2024-04-13,Active,Agency
P01993,C0895,Travel,1550000,2022-05-10,2023-05-10,Active,Digital
P01994,C0990,Property,8800000,2022-03-26,2023-03-26,Expired,Bancassurance
P01995,C0524,Property,13000000,2024-06-25,2025-06-25,Active,Bancassurance
P01996,C0752,Life,8450000,2022-07-23,2023-07-23,Active,Direct
P01997,C0881,Travel,1650000,2023-07-31,2024-07-30,Expired,Direct
P01998,C0553,Health,6800000,2023-01-07,2024-01-07,Active,Direct
P01999,C0697,Life,5600000,2022-04-13,2023-04-13,Active,Direct
P02000,C0734,Life,8900000,2024-02-09,2025-02-08,Active,Direct
P02001,C0286,Travel,1150000,2022-07-27,2023-07-27,Active,Broker
P02002,C0996,Motor,2850000,2023-06-19,2024-06-18,Lapsed,Broker
P02003,C0961,Property,7550000,2024-01-09,2025-01-08,Active,Agency
P02004,C0685,Health,3500000,2023-07-24,2024-07-23,Active,Bancassurance
P02005,C0061,Travel,1400000,2022-03-10,2023-03-10,Lapsed,Bancassurance
P02006,C0783,Life,6350000,2022-06-14,2023-06-14,Active,Broker
P02007,C0606,Life,7500000,2023-02-05,2024-02-05,Active,Bancassurance
P02008,C0144,Motor,1750000,2022-10-10,2023-10-10,Lapsed,Agency
P02009,C0211,Travel,1900000,2022-06-05,2023-06-05,Lapsed,Bancassurance
P02010,C0653,Motor,4150000,2022-01-12,2023-01-12,Active,Direct
P02011,C0644,Motor,3350000,2024-03-01,2025-03-01,Expired,Broker
P02012,C0842,Life,7600000,2022-11-02,2023-11-02,Active,Direct
P02013,C0902,Travel,1200000,2022-03-14,2023-03-14,Active,Digital
P02014,C0116,Health,4300000,2022-09-19,2023-09-19,Lapsed,Broker
P02015,C0709,Travel,750000,2023-12-28,2024-12-27,Lapsed,Digital
P02016,C0750,Life,6650000,2022-04-01,2023-04-01,Expired,Direct
P02017,C0681,Motor,2350000,2024-05-20,2025-05-20,Lapsed,Broker
P02018,C0886,Property,4600000,2022-04-18,2023-04-18,Active,Digital
P02019,C0430,Motor,3750000,2022-12-03,2023-12-03,Active,Digital
P02020,C0826,Health,2100000,2024-01-01,2024-12-31,Lapsed,Bancassurance
P02021,C0445,Travel,1250000,2023-08-29,2024-08-28,Active,Agency
P02022,C0580,Property,10150000,2024-05-07,2025-05-07,Lapsed,Direct
P02023,C0392,Travel,1800000,2023-11-15,2024-11-14,Active,Direct
P02024,C0659,Health,5550000,2024-03-23,2025-03-23,Active,Direct
P02025,C0245,Health,2700000,2024-02-22,2025-02-21,Active,Direct
P02026,C0736,Travel,1150000,2023-02-08,2024-02-08,Active,Digital
P02027,C0885,Property,13350000,2023-08-11,2024-08-10,Expired,Agency
P02028,C0763,Property,12950000,2023-10-06,2024-10-05,Lapsed,Agency
P02029,C0646,Life,6950000,2022-01-25,2023-01-25,Active,Agency
P02030,C0030,Motor,4700000,2024-04-01,2025-04-01,Lapsed,Digital
P02031,C0361,Motor,4350000,2022-12-19,2023-12-19,Active,Digital
P02032,C0470,Property,12600000,2022-11-29,2023-11-29,Active,Bancassurance
P02033,C0561,Life,6900000,2024-06-03,2025-06-03,Active,Broker
P02034,C0865,Motor,4250000,2022-06-26,2023-06-26,Lapsed,Agency
P02035,C0758,Motor,2750000,2023-07-06,2024-07-05,Active,Digital
P02036,C0093,Motor,1850000,2024-01-10,2025-01-09,Lapsed,Digital
P02037,C0775,Travel,1250000,2022-07-10,2023-07-10,Lapsed,Bancassurance
P02038,C0360,Motor,4500000,2023-05-13,2024-05-12,Active,Broker
P02039,C0331,Motor,4150000,2022-06-22,2023-06-22,Active,Agency
P02040,C0718,Life,7050000,2023-06-03,2024-06-02,Expired,Digital
P02041,C0634,Travel,1300000,2023-02-12,2024-02-12,Active,Bancassurance
P02042,C0937,Health,2550000,2023-09-05,2024-09-04,Lapsed,Digital
P02043,C0363,Life,8000000,2023-06-30,2024-06-29,Lapsed,Bancassurance
P02044,C0835,Property,5150000,2024-01-24,2025-01-23,Active,Direct
P02045,C0231,Travel,1950000,2022-11-28,2023-11-28,Lapsed,Agency
P02046,C0281,Life,6850000,2023-11-15,2024-11-14,Active,Broker
P02047,C0252,Life,8850000,2022-08-13,2023-08-13,Active,Broker
P02048,C0250,Life,4000000,2022-10-31,2023-10-31,Active,Direct
P02049,C0570,Property,13200000,2023-03-01,2024-02-29,Expired,Direct
P02050,C0532,Life,5900000,2024-05-18,2025-05-18,Expired,Broker
P02051,C0765,Travel,1850000,2023-02-01,2024-02-01,Active,Digital
P02052,C0922,Motor,3000000,2023-01-09,2024-01-09,Active,Digital
P02053,C0138,Travel,1050000,2023-12-11,2024-12-10,Active,Bancassurance
P02054,C0940,Travel,1350000,2022-04-09,2023-04-09,Expired,Broker
P02055,C0847,Travel,950000,2024-04-06,2025-04-06,Expired,Bancassurance
P02056,C1000,Motor,4000000,2023-10-23,2024-10-22,Expired,Bancassurance
P02057,C0055,Property,6950000,2024-05-06,2025-05-06,Lapsed,Direct
P02058,C0067,Property,9450000,2023-03-23,2024-03-22,Active,Agency
P02059,C0059,Travel,1150000,2023-10-28,2024-10-27,Active,Broker
P02060,C0067,Life,3450000,2022-12-29,2023-12-29,Active,Direct
P02061,C0029,Motor,4800000,2024-01-16,2025-01-15,Expired,Broker
P02062,C0406,Property,11750000,2022-05-17,2023-05-17,Active,Broker
P02063,C0312,Motor,3400000,2023-11-22,2024-11-21,Active,Bancassurance
P02064,C0969,Travel,1700000,2023-06-05,2024-06-04,Lapsed,Bancassurance
P02065,C0323,Travel,1950000,2023-08-24,2024-08-23,Active,Direct
P02066,C0602,Health,6250000,2023-01-02,2024-01-02,Active,Agency
P02067,C0748,Travel,600000,2023-02-28,2024-02-28,Active,Bancassurance
P02068,C0778,Life,9850000,2024-03-03,2025-03-03,Active,Bancassurance
P02069,C0747,Health,5900000,2023-05-22,2024-05-21,Active,Digital
P02070,C0588,Health,2550000,2023-02-18,2024-02-18,Lapsed,Broker
P02071,C0868,Property,11650000,2022-05-22,2023-05-22,Active,Bancassurance
P02072,C0725,Health,3850000,2022-07-01,2023-07-01,Lapsed,Digital
P02073,C0412,Property,5000000,2022-09-24,2023-09-24,Active,Bancassurance
P02074,C0084,Motor,4950000,2023-10-11,2024-10-10,Active,Broker
P02075,C0901,Health,5150000,2022-01-21,2023-01-21,Expired,Agency
P02076,C0098,Travel,600000,2023-01-18,2024-01-18,Active,Agency
P02077,C0394,Travel,500000,2022-12-01,2023-12-01,Active,Agency
P02078,C0072,Travel,1350000,2024-05-29,2025-05-29,Active,Bancassurance
P02079,C0224,Travel,1250000,2023-07-03,2024-07-02,Active,Agency
P02080,C0182,Life,7200000,2023-08-11,2024-08-10,Lapsed,Bancassurance
P02081,C0456,Travel,700000,2024-04-18,2025-04-18,Active,Direct
P02082,C0982,Health,7600000,2024-06-28,2025-06-28,Active,Digital
P02083,C0185,Motor,1900000,2023-12-01,2024-11-30,Expired,Direct
P02084,C0198,Life,9300000,2023-05-25,2024-05-24,Expired,Bancassurance
P02085,C0951,Travel,1900000,2023-04-11,2024-04-10,Expired,Broker
P02086,C0568,Property,14400000,2023-11-16,2024-11-15,Active,Digital
P02087,C0984,Life,5550000,2022-09-03,2023-09-03,Lapsed,Bancassurance
P02088,C0939,Property,4450000,2022-03-02,2023-03-02,Lapsed,Direct
P02089,C0680,Health,7100000,2022-04-04,2023-04-04,Active,Direct
P02090,C0535,Travel,1350000,2023-06-29,2024-06-28,Lapsed,Direct
P02091,C0459,Life,5000000,2022-05-19,2023-05-19,Active,Digital
P02092,C0085,Property,8450000,2023-01-22,2024-01-22,Lapsed,Agency
P02093,C0496,Property,5150000,2023-07-29,2024-07-28,Expired,Broker
P02094,C0790,Motor,3250000,2024-03-16,2025-03-16,Active,Agency
P02095,C0970,Travel,1750000,2022-07-12,2023-07-12,Active,Digital
P02096,C0556,Travel,1600000,2023-08-08,2024-08-07,Active,Digital
P02097,C0990,Health,5200000,2022-02-18,2023-02-18,Active,Broker
P02098,C0054,Life,5450000,2023-07-05,2024-07-04,Lapsed,Direct
P02099,C0380,Travel,1750000,2023-06-05,2024-06-04,Active,Bancassurance
P02100,C0914,Health,4750000,2022-07-10,2023-07-10,Active,Digital
P02101,C0212,Health,6300000,2023-05-23,2024-05-22,Expired,Direct
P02102,C0211,Health,2250000,2023-01-26,2024-01-26,Active,Digital
P02103,C0834,Health,7450000,2023-11-07,2024-11-06,Active,Bancassurance
P02104,C0940,Property,13100000,2023-01-16,2024-01-16,Lapsed,Agency
P02105,C0637,Life,4000000,2022-09-10,2023-09-10,Active,Broker
P02106,C0318,Travel,1550000,2023-10-04,2024-10-03,Active,Digital
P02107,C0844,Property,11600000,2023-03-02,2024-03-01,Lapsed,Broker
P02108,C0837,Motor,4450000,2022-07-14,2023-07-14,Lapsed,Digital
P02109,C0405,Travel,500000,2023-12-11,2024-12-10,Active,Broker
P02110,C0073,Life,7650000,2022-08-17,2023-08-17,Active,Agency
P02111,C0069,Life,9300000,2023-05-16,2024-05-15,Active,Direct
P02112,C0263,Motor,2100000,2024-01-28,2025-01-27,Lapsed,Digital
P02113,C0584,Travel,950000,2024-05-26,2025-05-26,Active,Agency
P02114,C0906,Health,4350000,2024-06-25,2025-06-25,Active,Agency
P02115,C0131,Travel,1750000,2022-07-25,2023-07-25,Expired,Agency
P02116,C0235,Property,9250000,2022-04-25,2023-04-25,Active,Broker
P02117,C0826,Life,3600000,2023-12-12,2024-12-11,Active,Bancassurance
P02118,C0757,Property,10750000,2023-03-25,2024-03-24,Active,Broker
P02119,C0957,Travel,1650000,2023-11-10,2024-11-09,Expired,Bancassurance
P02120,C0583,Life,8050000,2022-02-14,2023-02-14,Active,Bancassurance
P02121,C0944,Motor,4500000,2022-09-14,2023-09-14,Active,Digital
P02122,C0058,Property,6200000,2023-10-22,2024-10-21,Lapsed,Broker
P02123,C0066,Life,9650000,2023-06-02,2024-06-01,Active,Bancassurance
P02124,C0450,Life,5350000,2024-01-09,2025-01-08,Active,Broker
P02125,C0542,Health,7050000,2023-09-09,2024-09-08,Active,Direct
P02126,C0059,Life,4000000,2022-11-22,2023-11-22,Active,Agency
P02127,C0634,Property,9700000,2022-01-18,2023-01-18,Active,Digital
P02128,C0701,Motor,1650000,2022-04-17,2023-04-17,Active,Agency
P02129,C0834,Property,4050000,2022-03-01,2023-03-01,Lapsed,Direct
P02130,C0644,Health,7150000,2024-02-20,2025-02-19,Active,Direct
P02131,C0844,Travel,600000,2023-10-27,2024-10-26,Lapsed,Direct
P02132,C0397,Property,7100000,2023-09-23,2024-09-22,Lapsed,Bancassurance
P02133,C0652,Property,10750000,2022-12-20,2023-12-20,Lapsed,Broker
P02134,C0369,Life,6200000,2024-06-19,2025-06-19,Active,Bancassurance
P02135,C0987,Motor,3750000,2022-06-28,2023-06-28,Lapsed,Digital
P02136,C0443,Life,5600000,2022-01-22,2023-01-22,Active,Bancassurance
P02137,C0901,Health,4750000,2023-12-29,2024-12-28,Expired,Bancassurance
P02138,C0362,Property,5400000,2023-10-04,2024-10-03,Active,Broker
P02139,C0752,Property,13700000,2023-04-17,2024-04-16,Lapsed,Broker
P02140,C0334,Property,9100000,2022-12-12,2023-12-12,Lapsed,Bancassurance
P02141,C0730,Travel,800000,2022-08-11,2023-08-11,Active,Direct
P02142,C0676,Life,9650000,2024-01-17,2025-01-16,Expired,Digital
P02143,C0812,Property,10050000,2024-02-22,2025-02-21,Lapsed,Digital
P02144,C0482,Motor,2250000,2022-05-25,2023-05-25,Active,Direct
P02145,C0979,Property,7300000,2024-05-02,2025-05-02,Expired,Broker
P02146,C0565,Health,3200000,2022-12-12,2023-12-12,Active,Broker
P02147,C0025,Travel,1150000,2023-03-30,2024-03-29,Active,Broker
P02148,C0764,Travel,1500000,2022-10-07,2023-10-07,Expired,Bancassurance
P02149,C0203,Property,10350000,2024-03-31,2025-03-31,Active,Broker
P02150,C0757,Motor,3150000,2024-06-07,2025-06-07,Active,Broker
P02151,C0628,Motor,3650000,2024-02-21,2025-02-20,Expired,Agency
P02152,C0022,Health,6700000,2022-03-29,2023-03-29,Active,Agency
P02153,C0954,Motor,4500000,2022-11-17,2023-11-17,Active,Bancassurance
P02154,C0861,Life,9700000,2022-11-11,2023-11-11,Active,Digital
P02155,C0927,Travel,1850000,2023-08-21,2024-08-20,Lapsed,Broker
P02156,C0311,Motor,3950000,2022-10-24,2023-10-24,Active,Direct
P02157,C0168,Life,9300000,2022-06-05,2023-06-05,Lapsed,Agency
P02158,C0163,Travel,1850000,2023-02-24,2024-02-24,Expired,Direct
P02159,C0707,Property,11700000,2022-10-15,2023-10-15,Active,Agency
P02160,C0774,Life,9350000,2022-04-10,2023-04-10,Active,Bancassurance
P02161,C0175,Property,9200000,2023-05-04,2024-05-03,Active,Direct
P02162,C0586,Motor,4750000,2023-08-22,2024-08-21,Active,Broker
P02163,C0581,Health,7800000,2023-11-19,2024-11-18,Active,Digital
P02164,C0182,Health,7300000,2022-03-12,2023-03-12,Active,Direct
P02165,C0114,Motor,3850000,2022-06-03,2023-06-03,Active,Digital
P02166,C0086,Motor,4000000,2024-03-16,2025-03-16,Active,Direct
P02167,C0428,Property,4200000,2023-08-28,2024-08-27,Active,Digital
P02168,C0533,Motor,2150000,2022-10-14,2023-10-14,Active,Broker
P02169,C0665,Motor,4650000,2022-02-23,2023-02-23,Active,Digital
P02170,C0346,Motor,3050000,2023-03-20,2024-03-19,Active,Digital
P02171,C0565,Property,11250000,2022-12-07,2023-12-07,Active,Bancassurance
P02172,C0020,Travel,500000,2023-08-11,2024-08-10,Active,Broker
P02173,C0398,Life,9350000,2023-01-25,2024-01-25,Active,Digital
P02174,C0525,Property,7700000,2024-04-02,2025-04-02,Lapsed,Broker
P02175,C0737,Motor,1950000,2022-12-21,2023-12-21,Active,Direct
P02176,C0086,Life,6400000,2022-10-01,2023-10-01,Lapsed,Agency
P02177,C0024,Motor,4500000,2022-04-27,2023-04-27,Active,Agency
P02178,C0067,Life,3500000,2023-01-18,2024-01-18,Active,Direct
P02179,C0078,Life,8450000,2024-06-03,2025-06-03,Active,Agency
P02180,C0073,Motor,4550000,2023-09-25,2024-09-24,Active,Direct
P02181,C0805,Property,10950000,2022-12-05,2023-12-05,Active,Direct
P02182,C0205,Health,2350000,2022-05-23,2023-05-23,Active,Bancassurance
P02183,C0004,Health,6300000,2022-04-04,2023-04-04,Lapsed,Bancassurance
P02184,C0397,Life,3350000,2022-03-23,2023-03-23,Active,Direct
P02185,C0726,Life,6350000,2022-07-22,2023-07-22,Lapsed,Direct
P02186,C0693,Life,6300000,2024-01-20,2025-01-19,Expired,Agency
P02187,C0082,Property,6050000,2022-01-07,2023-01-07,Active,Bancassurance
P02188,C0590,Motor,2000000,2023-07-10,2024-07-09,Active,Agency
P02189,C0330,Health,3150000,2024-05-18,2025-05-18,Active,Bancassurance
P02190,C0304,Property,11000000,2023-08-30,2024-08-29,Expired,Broker
P02191,C0437,Travel,1450000,2022-08-12,2023-08-12,Active,Digital
P02192,C0912,Life,6700000,2023-11-02,2024-11-01,Active,Digital
P02193,C0506,Life,3450000,2022-03-06,2023-03-06,Active,Agency
P02194,C0082,Travel,1650000,2023-03-17,2024-03-16,Lapsed,Agency
P02195,C0939,Health,3900000,2024-02-29,2025-02-28,Active,Direct
P02196,C0860,Health,5400000,2024-01-15,2025-01-14,Active,Broker
P02197,C0380,Motor,4100000,2023-05-07,2024-05-06,Lapsed,Digital
P02198,C0195,Property,7450000,2024-02-02,2025-02-01,Active,Direct
P02199,C0420,Life,3300000,2022-12-28,2023-12-28,Lapsed,Broker
P02200,C0968,Motor,4750000,2024-05-16,2025-05-16,Lapsed,Broker
P02201,C0756,Property,8950000,2022-05-26,2023-05-26,Lapsed,Broker
P02202,C0325,Health,7250000,2024-03-18,2025-03-18,Lapsed,Bancassurance
P02203,C0811,Property,8000000,2023-03-21,2024-03-20,Active,Bancassurance
P02204,C0098,Travel,1900000,2022-08-11,2023-08-11,Active,Broker
P02205,C0203,Property,5650000,2022-12-12,2023-12-12,Active,Broker
P02206,C0979,Property,5750000,2024-04-29,2025-04-29,Expired,Digital
P02207,C0742,Life,4350000,2023-09-14,2024-09-13,Lapsed,Broker
P02208,C0500,Property,14400000,2022-06-13,2023-06-13,Active,Digital
P02209,C0723,Health,2400000,2022-11-28,2023-11-28,Lapsed,Direct
P02210,C0966,Motor,2000000,2023-06-16,2024-06-15,Lapsed,Bancassurance
P02211,C0647,Property,9400000,2022-11-12,2023-11-12,Active,Digital
P02212,C0627,Motor,3900000,2023-03-16,2024-03-15,Active,Direct
P02213,C0743,Life,6700000,2022-12-16,2023-12-16,Active,Bancassurance
P02214,C0065,Motor,3500000,2023-04-30,2024-04-29,Active,Broker
P02215,C0968,Motor,2950000,2022-08-03,2023-08-03,Active,Bancassurance
P02216,C0806,Motor,3700000,2023-05-03,2024-05-02,Active,Direct
P02217,C0716,Motor,3500000,2022-12-06,2023-12-06,Active,Bancassurance
P02218,C0995,Motor,4250000,2023-08-10,2024-08-09,Active,Direct
P02219,C0256,Travel,850000,2024-04-19,2025-04-19,Lapsed,Direct
